CVE_ENT,NOM_ENT,CVE_MUN,NOM_MUN,CVE_CAB,NOM_CAB
19,Nuevo León,956,Cadereyta Jiménez,1,Cadereyta Jiménez
19,Nuevo León,957,El Carmen,1,Carmen
19,Nuevo León,958,Cerralvo,1,Ciudad Cerralvo
19,Nuevo León,959,Ciénega de Flores,1,Ciénega de Flores
19,Nuevo León,960,China,1,China
19,Nuevo León,961,Doctor Arroyo,1,Doctor Arroyo
19,Nuevo León,962,Doctor Coss,1,Doctor Coss
19,Nuevo León,963,Doctor González,1,Doctor González
19,Nuevo León,964,Galeana,1,Galeana
19,Nuevo León,965,García,1,García
19,Nuevo León,966,San Pedro Garza García,1,San Pedro Garza García
19,Nuevo León,967,General Bravo,1,General Bravo
19,Nuevo León,968,General Escobedo,1,Ciudad General Escobedo
19,Nuevo León,969,General Terán,1,Ciudad General Terán
19,Nuevo León,970,General Treviño,1,General Treviño
19,Nuevo León,971,General Zaragoza,1,General Zaragoza
19,Nuevo León,972,General Zuazua,1,General Zuazua
19,Nuevo León,973,Guadalupe,1,Guadalupe
19,Nuevo León,974,Los Herreras,1,Los Herreras
19,Nuevo León,975,Higueras,1,Higueras
19,Nuevo León,976,Hualahuises,1,Hualahuises
19,Nuevo León,977,Iturbide,1,Iturbide
19,Nuevo León,978,Juárez,1,Ciudad Benito Juárez
19,Nuevo León,979,Lampazos de Naranjo,1,Lampazos de Naranjo
19,Nuevo León,980,Linares,1,Linares
19,Nuevo León,981,Marín,1,Marín
19,Nuevo León,982,Melchor Ocampo,1,Melchor Ocampo
19,Nuevo León,983,Mier y Noriega,1,Mier y Noriega
19,Nuevo León,984,Mina,1,Mina
19,Nuevo León,985,Montemorelos,1,Montemorelos
19,Nuevo León,986,Monterrey,1,Monterrey
19,Nuevo León,987,Parás,1,Parás
19,Nuevo León,988,Pesquería,1,Pesquería
19,Nuevo León,989,Los Ramones,1,Los Ramones
19,Nuevo León,990,Rayones,1,Rayones
19,Nuevo León,991,Sabinas Hidalgo,1,Ciudad Sabinas Hidalgo
19,Nuevo León,992,Salinas Victoria,1,Salinas Victoria
19,Nuevo León,993,San Nicolás de los Garza,1,San Nicolás de los Garza
19,Nuevo León,994,Hidalgo,1,Hidalgo
19,Nuevo León,995,Santa Catarina,1,Ciudad Santa Catarina
19,Nuevo León,996,Santiago,1,Santiago
19,Nuevo León,997,Vallecillo,1,Vallecillo
19,Nuevo León,998,Villaldama,1,Ciudad de Villaldama
20,Oaxaca,999,Abejones,1,Abejones
20,Oaxaca,1000,Acatlán de Pérez Figueroa,1,Acatlán de Pérez Figueroa
20,Oaxaca,1001,Asunción Cacalotepec,1,Asunción Cacalotepec
20,Oaxaca,1002,Asunción Cuyotepeji,1,Asunción Cuyotepeji
20,Oaxaca,1003,Asunción Ixtaltepec,1,Asunción Ixtaltepec
20,Oaxaca,1004,Asunción Nochixtlán,1,Asunción Nochixtlán
20,Oaxaca,1005,Asunción Ocotlán,1,Asunción Ocotlán
20,Oaxaca,1006,Asunción Tlacolulita,1,Asunción Tlacolulita
20,Oaxaca,1007,Ayotzintepec,1,Ayotzintepec
20,Oaxaca,1008,El Barrio de la Soledad,1,El Barrio de la Soledad
20,Oaxaca,1009,Calihualá,1,Calihualá
20,Oaxaca,1010,Candelaria Loxicha,1,Candelaria Loxicha
20,Oaxaca,1011,Ciénega de Zimatlán,1,Ciénega de Zimatlán
20,Oaxaca,1012,Ciudad Ixtepec,1,Ciudad Ixtepec
20,Oaxaca,1013,Coatecas Altas,1,Coatecas Altas
20,Oaxaca,1014,Coicoyán de las Flores,1,Coicoyán de las Flores
20,Oaxaca,1015,La Compañía,1,La Compañía
20,Oaxaca,1016,Concepción Buenavista,1,Concepción Buenavista
20,Oaxaca,1017,Concepción Pápalo,1,Concepción Pápalo
20,Oaxaca,1018,Constancia del Rosario,1,Constancia del Rosario
20,Oaxaca,1019,Cosolapa,1,Cosolapa
20,Oaxaca,1020,Cosoltepec,1,Cosoltepec
20,Oaxaca,1021,Cuilápam de Guerrero,1,Cuilápam de Guerrero
20,Oaxaca,1022,Cuyamecalco Villa de Zaragoza,1,Cuyamecalco Villa de Zaragoza
20,Oaxaca,1023,Chahuites,1,Chahuites
20,Oaxaca,1024,Chalcatongo de Hidalgo,1,Chalcatongo de Hidalgo
20,Oaxaca,1025,Chiquihuitlán de Benito Juárez,1,Chiquihuitlán de Benito Juárez
20,Oaxaca,1026,Heroica Ciudad de Ejutla de Crespo,1,Heroica Ciudad de Ejutla de Crespo
20,Oaxaca,1027,Eloxochitlán de Flores Magón,1,Eloxochitlán de Flores Magón
20,Oaxaca,1028,El Espinal,1,El Espinal
20,Oaxaca,1029,Tamazulápam del Espíritu Santo,1,Tamazulápam del Espíritu Santo
20,Oaxaca,1030,Fresnillo de Trujano,1,Fresnillo de Trujano
20,Oaxaca,1031,Guadalupe Etla,1,Guadalupe Etla
20,Oaxaca,1032,Guadalupe de Ramírez,1,Guadalupe de Ramírez
20,Oaxaca,1033,Guelatao de Juárez,1,Guelatao de Juárez
20,Oaxaca,1034,Guevea de Humboldt,1,Guevea de Humboldt
20,Oaxaca,1035,Mesones Hidalgo,1,Mesones Hidalgo
20,Oaxaca,1036,Villa Hidalgo,1,Villa Hidalgo
20,Oaxaca,1037,Heroica Ciudad de Huajuapan de León,1,Heroica Ciudad de Huajuapan de León
20,Oaxaca,1038,Huautepec,1,Huautepec
20,Oaxaca,1039,Huautla de Jiménez,1,Huautla de Jiménez
20,Oaxaca,1040,Ixtlán de Juárez,1,Ixtlán de Juárez
20,Oaxaca,1041,Heroica Ciudad de Juchitán de Zaragoza,1,Heroica Ciudad de Juchitán de Zaragoza
20,Oaxaca,1042,Loma Bonita,1,Loma Bonita
20,Oaxaca,1043,Magdalena Apasco,1,Magdalena Apasco
20,Oaxaca,1044,Magdalena Jaltepec,1,Magdalena Jaltepec
20,Oaxaca,1045,Santa Magdalena Jicotlán,1,Santa Magdalena Jicotlán
20,Oaxaca,1046,Magdalena Mixtepec,1,Magdalena Mixtepec
20,Oaxaca,1047,Magdalena Ocotlán,1,Magdalena Ocotlán
20,Oaxaca,1048,Magdalena Peñasco,1,Magdalena Peñasco
20,Oaxaca,1049,Magdalena Teitipac,1,Magdalena Teitipac
20,Oaxaca,1050,Magdalena Tequisistlán,1,Magdalena Tequisistlán
20,Oaxaca,1051,Magdalena Tlacotepec,1,Magdalena Tlacotepec
20,Oaxaca,1052,Magdalena Zahuatlán,1,Magdalena Zahuatlán
20,Oaxaca,1053,Mariscala de Juárez,1,Mariscala de Juárez
20,Oaxaca,1054,Mártires de Tacubaya,1,Mártires de Tacubaya
20,Oaxaca,1055,Matías Romero Avendaño,1,Matías Romero Avendaño
20,Oaxaca,1056,Mazatlán Villa de Flores,1,Mazatlán Villa de Flores
20,Oaxaca,1057,Miahuatlán de Porfirio Díaz,1,Miahuatlán de Porfirio Díaz
20,Oaxaca,1058,Mixistlán de la Reforma,1,Mixistlán de la Reforma
20,Oaxaca,1059,Monjas,1,Monjas
20,Oaxaca,1060,Natividad,1,Natividad
20,Oaxaca,1061,Nazareno Etla,1,Nazareno Etla
20,Oaxaca,1062,Nejapa de Madero,1,Nejapa de Madero
20,Oaxaca,1063,Ixpantepec Nieves,1,Ixpantepec Nieves
20,Oaxaca,1064,Santiago Niltepec,1,Santiago Niltepec
20,Oaxaca,1065,Oaxaca de Juárez,1,Oaxaca de Juárez
20,Oaxaca,1066,Ocotlán de Morelos,1,Ocotlán de Morelos
20,Oaxaca,1067,La Pe,1,La Pe
20,Oaxaca,1068,Pinotepa de Don Luis,1,Pinotepa de Don Luis
20,Oaxaca,1069,Pluma Hidalgo,1,Pluma Hidalgo
20,Oaxaca,1070,San José del Progreso,1,San José del Progreso
20,Oaxaca,1071,Putla Villa de Guerrero,1,Putla Villa de Guerrero
20,Oaxaca,1072,Santa Catarina Quioquitani,1,Santa Catarina Quioquitani
20,Oaxaca,1073,Reforma de Pineda,1,Reforma de Pineda
20,Oaxaca,1074,La Reforma,1,La Reforma
20,Oaxaca,1075,Reyes Etla,1,Reyes Etla
20,Oaxaca,1076,Rojas de Cuauhtémoc,1,Rojas de Cuauhtémoc
20,Oaxaca,1077,Salina Cruz,1,Salina Cruz
20,Oaxaca,1078,San Agustín Amatengo,1,San Agustín Amatengo
20,Oaxaca,1079,San Agustín Atenango,1,San Agustín Atenango
20,Oaxaca,1080,San Agustín Chayuco,1,San Agustín Chayuco
20,Oaxaca,1081,San Agustín de las Juntas,1,San Agustín de las Juntas
20,Oaxaca,1082,San Agustín Etla,1,San Agustín Etla
20,Oaxaca,1083,San Agustín Loxicha,1,San Agustín Loxicha
20,Oaxaca,1084,San Agustín Tlacotepec,1,San Agustín Tlacotepec
20,Oaxaca,1085,San Agustín Yatareni,1,San Agustín Yatareni
20,Oaxaca,1086,San Andrés Cabecera Nueva,1,San Andrés Cabecera Nueva
20,Oaxaca,1087,San Andrés Dinicuiti,1,San Andrés Dinicuiti
20,Oaxaca,1088,San Andrés Huaxpaltepec,1,San Andrés Huaxpaltepec
20,Oaxaca,1089,San Andrés Huayápam,1,San Andrés Huayápam
20,Oaxaca,1090,San Andrés Ixtlahuaca,1,San Andrés Ixtlahuaca
20,Oaxaca,1091,San Andrés Lagunas,1,San Andrés Lagunas
20,Oaxaca,1092,San Andrés Nuxiño,1,San Andrés Nuxiño
20,Oaxaca,1093,San Andrés Paxtlán,1,San Andrés Paxtlán
20,Oaxaca,1094,San Andrés Sinaxtla,1,San Andrés Sinaxtla
20,Oaxaca,1095,San Andrés Solaga,1,San Andrés Solaga
20,Oaxaca,1096,San Andrés Teotilálpam,1,San Andrés Teotilálpam
20,Oaxaca,1097,San Andrés Tepetlapa,1,San Andrés Tepetlapa
20,Oaxaca,1098,San Andrés Yaá,1,San Andrés Yaá
20,Oaxaca,1099,San Andrés Zabache,1,San Andrés Zabache
20,Oaxaca,1100,San Andrés Zautla,1,San Andrés Zautla
20,Oaxaca,1101,San Antonino Castillo Velasco,1,San Antonino Castillo Velasco
20,Oaxaca,1102,San Antonino el Alto,1,San Antonino el Alto
20,Oaxaca,1103,San Antonino Monte Verde,1,San Antonino Monte Verde
20,Oaxaca,1104,San Antonio Acutla,1,San Antonio Acutla
20,Oaxaca,1105,San Antonio de la Cal,1,San Antonio de la Cal
20,Oaxaca,1106,San Antonio Huitepec,1,San Antonio Huitepec
20,Oaxaca,1107,San Antonio Nanahuatípam,1,San Antonio Nanahuatípam
20,Oaxaca,1108,San Antonio Sinicahua,1,San Antonio Sinicahua
20,Oaxaca,1109,San Antonio Tepetlapa,1,San Antonio Tepetlapa
20,Oaxaca,1110,San Baltazar Chichicápam,1,San Baltazar Chichicápam
20,Oaxaca,1111,San Baltazar Loxicha,1,San Baltazar Loxicha
20,Oaxaca,1112,San Baltazar Yatzachi el Bajo,1,San Baltazar Yatzachi el Bajo
20,Oaxaca,1113,San Bartolo Coyotepec,1,San Bartolo Coyotepec
20,Oaxaca,1114,San Bartolomé Ayautla,1,San Bartolomé Ayautla
20,Oaxaca,1115,San Bartolomé Loxicha,1,San Bartolomé Loxicha
20,Oaxaca,1116,San Bartolomé Quialana,1,San Bartolomé Quialana
20,Oaxaca,1117,San Bartolomé Yucuañe,1,San Bartolomé Yucuañe
20,Oaxaca,1118,San Bartolomé Zoogocho,1,San Bartolomé Zoogocho
20,Oaxaca,1119,San Bartolo Soyaltepec,1,San Bartolo Soyaltepec
20,Oaxaca,1120,San Bartolo Yautepec,1,San Bartolo Yautepec
20,Oaxaca,1121,San Bernardo Mixtepec,1,San Bernardo Mixtepec
20,Oaxaca,1122,San Blas Atempa,1,San Blas Atempa
20,Oaxaca,1123,San Carlos Yautepec,1,San Carlos Yautepec
20,Oaxaca,1124,San Cristóbal Amatlán,1,San Cristóbal Amatlán
20,Oaxaca,1125,San Cristóbal Amoltepec,1,San Cristóbal Amoltepec
20,Oaxaca,1126,San Cristóbal Lachirioag,1,San Cristóbal Lachirioag
20,Oaxaca,1127,San Cristóbal Suchixtlahuaca,1,San Cristóbal Suchixtlahuaca
20,Oaxaca,1128,San Dionisio del Mar,1,San Dionisio del Mar
20,Oaxaca,1129,San Dionisio Ocotepec,1,San Dionisio Ocotepec
20,Oaxaca,1130,San Dionisio Ocotlán,1,San Dionisio Ocotlán
20,Oaxaca,1131,San Esteban Atatlahuca,1,San Esteban Atatlahuca
20,Oaxaca,1132,San Felipe Jalapa de Díaz,1,San Felipe Jalapa de Díaz
20,Oaxaca,1133,San Felipe Tejalápam,1,San Felipe Tejalápam
20,Oaxaca,1134,San Felipe Usila,1,San Felipe Usila
20,Oaxaca,1135,San Francisco Cahuacuá,1,San Francisco Cahuacuá
20,Oaxaca,1136,San Francisco Cajonos,1,San Francisco Cajonos
20,Oaxaca,1137,San Francisco Chapulapa,1,San Francisco Chapulapa
20,Oaxaca,1138,San Francisco Chindúa,1,San Francisco Chindúa
20,Oaxaca,1139,San Francisco del Mar,36,San Francisco del Mar
20,Oaxaca,1140,San Francisco Huehuetlán,1,San Francisco Huehuetlán
20,Oaxaca,1141,San Francisco Ixhuatán,1,San Francisco Ixhuatán
20,Oaxaca,1142,San Francisco Jaltepetongo,1,San Francisco Jaltepetongo
20,Oaxaca,1143,San Francisco Lachigoló,1,San Francisco Lachigoló
20,Oaxaca,1144,San Francisco Logueche,1,San Francisco Logueche
20,Oaxaca,1145,San Francisco Nuxaño,1,San Francisco Nuxaño
20,Oaxaca,1146,San Francisco Ozolotepec,1,San Francisco Ozolotepec
20,Oaxaca,1147,San Francisco Sola,1,San Francisco Sola
20,Oaxaca,1148,San Francisco Telixtlahuaca,1,San Francisco Telixtlahuaca
20,Oaxaca,1149,San Francisco Teopan,1,San Francisco Teopan
20,Oaxaca,1150,San Francisco Tlapancingo,1,San Francisco Tlapancingo
20,Oaxaca,1151,San Gabriel Mixtepec,1,San Gabriel Mixtepec
20,Oaxaca,1152,San Ildefonso Amatlán,1,San Ildefonso Amatlán
20,Oaxaca,1153,San Ildefonso Sola,1,San Ildefonso Sola
20,Oaxaca,1154,San Ildefonso Villa Alta,1,San Ildefonso Villa Alta
20,Oaxaca,1155,San Jacinto Amilpas,1,San Jacinto Amilpas
20,Oaxaca,1156,San Jacinto Tlacotepec,1,San Jacinto Tlacotepec
20,Oaxaca,1157,San Jerónimo Coatlán,1,San Jerónimo Coatlán
20,Oaxaca,1158,San Jerónimo Silacayoapilla,1,San Jerónimo Silacayoapilla
20,Oaxaca,1159,San Jerónimo Sosola,1,San Jerónimo Sosola
20,Oaxaca,1160,San Jerónimo Taviche,1,San Jerónimo Taviche
20,Oaxaca,1161,San Jerónimo Tecóatl,1,San Jerónimo Tecóatl
20,Oaxaca,1162,San Jorge Nuchita,1,San Jorge Nuchita
20,Oaxaca,1163,San José Ayuquila,1,San José Ayuquila
20,Oaxaca,1164,San José Chiltepec,1,San José Chiltepec
20,Oaxaca,1165,San José del Peñasco,1,San José del Peñasco
20,Oaxaca,1166,San José Estancia Grande,1,San José Estancia Grande
20,Oaxaca,1167,San José Independencia,1,San José Independencia
20,Oaxaca,1168,San José Lachiguiri,1,San José Lachiguiri
20,Oaxaca,1169,San José Tenango,1,San José Tenango
20,Oaxaca,1170,San Juan Achiutla,1,San Juan Achiutla
20,Oaxaca,1171,San Juan Atepec,1,San Juan Atepec
20,Oaxaca,1172,Ánimas Trujano,1,Ánimas Trujano
20,Oaxaca,1173,San Juan Bautista Atatlahuca,1,San Juan Bautista Atatlahuca
20,Oaxaca,1174,San Juan Bautista Coixtlahuaca,1,San Juan Bautista Coixtlahuaca
20,Oaxaca,1175,San Juan Bautista Cuicatlán,1,San Juan Bautista Cuicatlán
20,Oaxaca,1176,San Juan Bautista Guelache,1,San Juan Bautista Guelache
20,Oaxaca,1177,San Juan Bautista Jayacatlán,1,San Juan Bautista Jayacatlán
20,Oaxaca,1178,San Juan Bautista Lo de Soto,1,San Juan Bautista Lo de Soto
20,Oaxaca,1179,San Juan Bautista Suchitepec,1,San Juan Bautista Suchitepec
20,Oaxaca,1180,San Juan Bautista Tlacoatzintepec,1,San Juan Bautista Tlacoatzintepec
20,Oaxaca,1181,San Juan Bautista Tlachichilco,1,San Juan Bautista Tlachichilco
20,Oaxaca,1182,San Juan Bautista Tuxtepec,1,San Juan Bautista Tuxtepec
20,Oaxaca,1183,San Juan Cacahuatepec,1,San Juan Cacahuatepec
20,Oaxaca,1184,San Juan Cieneguilla,1,San Juan Cieneguilla
20,Oaxaca,1185,San Juan Coatzóspam,1,San Juan Coatzóspam
20,Oaxaca,1186,San Juan Colorado,1,San Juan Colorado
20,Oaxaca,1187,San Juan Comaltepec,1,San Juan Comaltepec
20,Oaxaca,1188,San Juan Cotzocón,1,San Juan Cotzocón
20,Oaxaca,1189,San Juan Chicomezúchil,1,San Juan Chicomezúchil
20,Oaxaca,1190,San Juan Chilateca,1,San Juan Chilateca
20,Oaxaca,1191,San Juan del Estado,1,San Juan del Estado
20,Oaxaca,1192,San Juan del Río,1,San Juan del Río
20,Oaxaca,1193,San Juan Diuxi,1,San Juan Diuxi
20,Oaxaca,1194,San Juan Evangelista Analco,1,San Juan Evangelista Analco
20,Oaxaca,1195,San Juan Guelavía,1,San Juan Guelavía
20,Oaxaca,1196,San Juan Guichicovi,1,San Juan Guichicovi
20,Oaxaca,1197,San Juan Ihualtepec,1,San Juan Ihualtepec
20,Oaxaca,1198,San Juan Juquila Mixes,1,San Juan Juquila Mixes
20,Oaxaca,1199,San Juan Juquila Vijanos,1,San Juan Juquila Vijanos
20,Oaxaca,1200,San Juan Lachao,1,San Juan Lachao
20,Oaxaca,1201,San Juan Lachigalla,1,San Juan Lachigalla
20,Oaxaca,1202,San Juan Lajarcia,1,San Juan Lajarcia
20,Oaxaca,1203,San Juan Lalana,1,San Juan Lalana
20,Oaxaca,1204,San Juan de los Cués,1,San Juan de los Cués
20,Oaxaca,1205,San Juan Mazatlán,1,San Juan Mazatlán
20,Oaxaca,1206,San Juan Mixtepec,1,San Juan Mixtepec Distrito 08
20,Oaxaca,1207,San Juan Mixtepec,1,San Juan Mixtepec Distrito 26
20,Oaxaca,1208,San Juan Ñumí,1,San Juan Ñumí
20,Oaxaca,1209,San Juan Ozolotepec,1,San Juan Ozolotepec
20,Oaxaca,1210,San Juan Petlapa,1,San Juan Petlapa
20,Oaxaca,1211,San Juan Quiahije,1,San Juan Quiahije
20,Oaxaca,1212,San Juan Quiotepec,1,San Juan Quiotepec
20,Oaxaca,1213,San Juan Sayultepec,1,San Juan Sayultepec
20,Oaxaca,1214,San Juan Tabaá,1,San Juan Tabaá
20,Oaxaca,1215,San Juan Tamazola,1,San Juan Tamazola
20,Oaxaca,1216,San Juan Teita,1,San Juan Teita
20,Oaxaca,1217,San Juan Teitipac,1,San Juan Teitipac
20,Oaxaca,1218,San Juan Tepeuxila,1,San Juan Tepeuxila
20,Oaxaca,1219,San Juan Teposcolula,1,San Juan Teposcolula
20,Oaxaca,1220,San Juan Yaeé,1,San Juan Yaeé
20,Oaxaca,1221,San Juan Yatzona,1,San Juan Yatzona
20,Oaxaca,1222,San Juan Yucuita,1,San Juan Yucuita
20,Oaxaca,1223,San Lorenzo,1,San Lorenzo
20,Oaxaca,1224,San Lorenzo Albarradas,1,San Lorenzo Albarradas
20,Oaxaca,1225,San Lorenzo Cacaotepec,1,San Lorenzo Cacaotepec
20,Oaxaca,1226,San Lorenzo Cuaunecuiltitla,1,San Lorenzo Cuaunecuiltitla
20,Oaxaca,1227,San Lorenzo Texmelúcan,1,San Lorenzo Texmelúcan
20,Oaxaca,1228,San Lorenzo Victoria,1,San Lorenzo Victoria
20,Oaxaca,1229,San Lucas Camotlán,1,San Lucas Camotlán
20,Oaxaca,1230,San Lucas Ojitlán,1,San Lucas Ojitlán
20,Oaxaca,1231,San Lucas Quiaviní,1,San Lucas Quiaviní
20,Oaxaca,1232,San Lucas Zoquiápam,1,San Lucas Zoquiápam
20,Oaxaca,1233,San Luis Amatlán,1,San Luis Amatlán
20,Oaxaca,1234,San Marcial Ozolotepec,1,San Marcial Ozolotepec
20,Oaxaca,1235,San Marcos Arteaga,1,San Marcos Arteaga
20,Oaxaca,1236,San Martín de los Cansecos,1,San Martín de los Cansecos
20,Oaxaca,1237,San Martín Huamelúlpam,1,San Martín Huamelúlpam
20,Oaxaca,1238,San Martín Itunyoso,1,San Martín Itunyoso
20,Oaxaca,1239,San Martín Lachilá,1,San Martín Lachilá
20,Oaxaca,1240,San Martín Peras,1,San Martín Peras
20,Oaxaca,1241,San Martín Tilcajete,1,San Martín Tilcajete
20,Oaxaca,1242,San Martín Toxpalan,1,San Martín Toxpalan
20,Oaxaca,1243,San Martín Zacatepec,1,San Martín Zacatepec
20,Oaxaca,1244,San Mateo Cajonos,1,San Mateo Cajonos
20,Oaxaca,1245,Capulálpam de Méndez,1,Capulálpam de Méndez
20,Oaxaca,1246,San Mateo del Mar,1,San Mateo del Mar
20,Oaxaca,1247,San Mateo Yoloxochitlán,1,San Mateo Yoloxochitlán
20,Oaxaca,1248,San Mateo Etlatongo,1,San Mateo Etlatongo
20,Oaxaca,1249,San Mateo Nejápam,1,San Mateo Nejápam
20,Oaxaca,1250,San Mateo Peñasco,1,San Mateo Peñasco
20,Oaxaca,1251,San Mateo Piñas,1,San Mateo Piñas
20,Oaxaca,1252,San Mateo Río Hondo,1,San Mateo Río Hondo
20,Oaxaca,1253,San Mateo Sindihui,1,San Mateo Sindihui
20,Oaxaca,1254,San Mateo Tlapiltepec,1,San Mateo Tlapiltepec
20,Oaxaca,1255,San Melchor Betaza,1,San Melchor Betaza
20,Oaxaca,1256,San Miguel Achiutla,1,San Miguel Achiutla
20,Oaxaca,1257,San Miguel Ahuehuetitlán,1,San Miguel Ahuehuetitlán
20,Oaxaca,1258,San Miguel Aloápam,1,San Miguel Aloápam
20,Oaxaca,1259,San Miguel Amatitlán,1,San Miguel Amatitlán
20,Oaxaca,1260,San Miguel Amatlán,1,San Miguel Amatlán
20,Oaxaca,1261,San Miguel Coatlán,1,San Miguel Coatlán
20,Oaxaca,1262,San Miguel Chicahua,1,San Miguel Chicahua
20,Oaxaca,1263,San Miguel Chimalapa,1,San Miguel Chimalapa
20,Oaxaca,1264,San Miguel del Puerto,1,San Miguel del Puerto
20,Oaxaca,1265,San Miguel del Río,1,San Miguel del Río
20,Oaxaca,1266,San Miguel Ejutla,1,San Miguel Ejutla
20,Oaxaca,1267,San Miguel el Grande,1,San Miguel el Grande
20,Oaxaca,1268,San Miguel Huautla,1,San Miguel Huautla
20,Oaxaca,1269,San Miguel Mixtepec,1,San Miguel Mixtepec
20,Oaxaca,1270,San Miguel Panixtlahuaca,1,San Miguel Panixtlahuaca
20,Oaxaca,1271,San Miguel Peras,1,San Miguel Peras
20,Oaxaca,1272,San Miguel Piedras,1,San Miguel Piedras
20,Oaxaca,1273,San Miguel Quetzaltepec,1,San Miguel Quetzaltepec
20,Oaxaca,1274,San Miguel Santa Flor,1,San Miguel Santa Flor
20,Oaxaca,1275,Villa Sola de Vega,1,Villa Sola de Vega
20,Oaxaca,1276,San Miguel Soyaltepec,1,Temascal
20,Oaxaca,1277,San Miguel Suchixtepec,1,San Miguel Suchixtepec
20,Oaxaca,1278,Villa Talea de Castro,1,Villa Talea de Castro
20,Oaxaca,1279,San Miguel Tecomatlán,1,San Miguel Tecomatlán
20,Oaxaca,1280,San Miguel Tenango,1,San Miguel Tenango
20,Oaxaca,1281,San Miguel Tequixtepec,1,San Miguel Tequixtepec
20,Oaxaca,1282,San Miguel Tilquiápam,1,San Miguel Tilquiápam
20,Oaxaca,1283,San Miguel Tlacamama,1,San Miguel Tlacamama
20,Oaxaca,1284,San Miguel Tlacotepec,1,San Miguel Tlacotepec
20,Oaxaca,1285,San Miguel Tulancingo,1,San Miguel Tulancingo
20,Oaxaca,1286,San Miguel Yotao,1,San Miguel Yotao
20,Oaxaca,1287,San Nicolás,1,San Nicolás
20,Oaxaca,1288,San Nicolás Hidalgo,1,San Nicolás Hidalgo
20,Oaxaca,1289,San Pablo Coatlán,1,San Pablo Coatlán
20,Oaxaca,1290,San Pablo Cuatro Venados,1,San Pablo Cuatro Venados
20,Oaxaca,1291,San Pablo Etla,1,San Pablo Etla
20,Oaxaca,1292,San Pablo Huitzo,1,San Pablo Huitzo
20,Oaxaca,1293,San Pablo Huixtepec,1,San Pablo Huixtepec
20,Oaxaca,1294,San Pablo Macuiltianguis,1,San Pablo Macuiltianguis
20,Oaxaca,1295,San Pablo Tijaltepec,1,San Pablo Tijaltepec
20,Oaxaca,1296,San Pablo Villa de Mitla,1,San Pablo Villa de Mitla
20,Oaxaca,1297,San Pablo Yaganiza,1,San Pablo Yaganiza
20,Oaxaca,1298,San Pedro Amuzgos,1,San Pedro Amuzgos
20,Oaxaca,1299,San Pedro Apóstol,1,San Pedro Apóstol
20,Oaxaca,1300,San Pedro Atoyac,1,San Pedro Atoyac
20,Oaxaca,1301,San Pedro Cajonos,1,San Pedro Cajonos
20,Oaxaca,1302,San Pedro Coxcaltepec Cántaros,1,San Pedro Coxcaltepec Cántaros
20,Oaxaca,1303,San Pedro Comitancillo,1,San Pedro Comitancillo
20,Oaxaca,1304,San Pedro el Alto,1,San Pedro el Alto
20,Oaxaca,1305,San Pedro Huamelula,1,San Pedro Huamelula
20,Oaxaca,1306,San Pedro Huilotepec,1,San Pedro Huilotepec
20,Oaxaca,1307,San Pedro Ixcatlán,1,San Pedro Ixcatlán
20,Oaxaca,1308,San Pedro Ixtlahuaca,1,San Pedro Ixtlahuaca
20,Oaxaca,1309,San Pedro Jaltepetongo,1,San Pedro Jaltepetongo
20,Oaxaca,1310,San Pedro Jicayán,1,San Pedro Jicayán
20,Oaxaca,1311,San Pedro Jocotipac,1,San Pedro Jocotipac
20,Oaxaca,1312,San Pedro Juchatengo,1,San Pedro Juchatengo
20,Oaxaca,1313,San Pedro Mártir,1,San Pedro Mártir
20,Oaxaca,1314,San Pedro Mártir Quiechapa,1,San Pedro Mártir Quiechapa
20,Oaxaca,1315,San Pedro Mártir Yucuxaco,1,San Pedro Mártir Yucuxaco
20,Oaxaca,1316,San Pedro Mixtepec,1,San Pedro Mixtepec Distrito 22
20,Oaxaca,1317,San Pedro Mixtepec,1,San Pedro Mixtepec Distrito 26
20,Oaxaca,1318,San Pedro Molinos,1,San Pedro Molinos
20,Oaxaca,1319,San Pedro Nopala,1,San Pedro Nopala
20,Oaxaca,1320,San Pedro Ocopetatillo,1,San Pedro Ocopetatillo
20,Oaxaca,1321,San Pedro Ocotepec,1,San Pedro Ocotepec
20,Oaxaca,1322,San Pedro Pochutla,1,San Pedro Pochutla
20,Oaxaca,1323,San Pedro Quiatoni,1,San Pedro Quiatoni
20,Oaxaca,1324,San Pedro Sochiápam,1,San Pedro Sochiápam
20,Oaxaca,1325,San Pedro Tapanatepec,1,San Pedro Tapanatepec
20,Oaxaca,1326,San Pedro Taviche,1,San Pedro Taviche
20,Oaxaca,1327,San Pedro Teozacoalco,1,San Pedro Teozacoalco
20,Oaxaca,1328,San Pedro Teutila,1,San Pedro Teutila
20,Oaxaca,1329,San Pedro Tidaá,1,San Pedro Tidaá
20,Oaxaca,1330,San Pedro Topiltepec,1,San Pedro Topiltepec
20,Oaxaca,1331,San Pedro Totolápam,1,San Pedro Totolápam
20,Oaxaca,1332,Villa de Tututepec de Melchor Ocampo,1,Villa de Tututepec de Melchor Ocampo
20,Oaxaca,1333,San Pedro Yaneri,1,San Pedro Yaneri
20,Oaxaca,1334,San Pedro Yólox,1,San Pedro Yólox
20,Oaxaca,1335,San Pedro y San Pablo Ayutla,1,San Pedro y San Pablo Ayutla
20,Oaxaca,1336,Villa de Etla,1,Villa de Etla
